chrom	chromStart	chromEnd	probeID	probe_strand
chr11	64854766	64854768	cg23881697	-
chr11	64860160	64860162	cg23851932	-
chr11	64868255	64868257	cg14378925	+
chr11	64868301	64868303	cg07019638	-
chr11	64868373	64868375	cg04038246	-
chr11	65297435	65297437	cg11935523	+
chr11	65316914	65316916	cg13443768	+
chr11	65434362	65434364	cg10416861	+
chr11	65479091	65479093	cg16175245	+
chr11	65592049	65592051	cg09709600	+
chr11	65607191	65607193	cg19811337	-
chr11	65607361	65607363	cg01180479	-
chr11	65607595	65607597	cg04798016	-
chr11	65611150	65611152	cg05436845	+
chr11	65640262	65640264	cg04466898	-
chr11	65641094	65641096	cg11803771	-
chr11	65777765	65777767	cg07602847	-
chr11	65778738	65778740	cg05300717	-
chr11	65779516	65779518	cg17367596	+
chr11	65779551	65779553	cg11751213	+
chr11	65779577	65779579	cg05257275	-
chr11	65779700	65779702	cg03695871	+
chr11	65786913	65786915	cg23989516	-
chr11	65786926	65786928	cg20315951	-
chr11	65786938	65786940	cg20718083	+
chr11	65894044	65894046	cg07420137	-
chr11	66071930	66071932	cg24127061	-
chr11	66315752	66315754	cg20367218	+
chr11	66316069	66316071	cg11067179	-
chr11	66316101	66316103	cg22213242	+
chr11	66316225	66316227	cg06419846	-
chr11	66316294	66316296	cg05496363	-
chr11	66336009	66336011	cg16290520	+
chr11	66336068	66336070	cg12103475	+
chr11	66592017	66592019	cg20158826	-
chr11	66868819	66868821	cg05330472	-
chr11	67023684	67023686	cg09967877	-
chr11	67115645	67115647	cg13980609	+
chr11	67271647	67271649	cg09130535	+
chr11	67284505	67284507	cg04407063	+
chr11	67285520	67285522	cg08670658	-
chr11	67286357	67286359	cg13924996	-
chr11	67286457	67286459	cg11436362	-
chr11	67303288	67303290	cg19176391	-
chr11	67303344	67303346	cg05289892	-
chr11	67303441	67303443	cg25753024	+
chr11	67303495	67303497	cg08662757	+
chr11	67303592	67303594	cg26991761	-
chr11	67303850	67303852	cg22285621	+
chr11	67304174	67304176	cg22632840	-
chr11	67365000	67365002	cg23797615	-
chr11	67403673	67403675	cg20826709	-
chr11	67404004	67404006	cg10402417	-
chr11	67409442	67409444	cg09471455	+
chr11	67409562	67409564	cg00862408	+
chr11	67409570	67409572	cg11791526	+
chr11	67409631	67409633	cg15698795	-
chr11	67434526	67434528	cg03559915	+
chr11	67434650	67434652	cg12128589	-
chr11	67435336	67435338	cg17375396	+
chr11	67435888	67435890	cg02685484	-
chr11	67435962	67435964	cg23456595	-
chr11	67436189	67436191	cg02423817	+
chr11	67437327	67437329	cg05751148	-
chr11	67437624	67437626	cg10542975	-
chr11	67437641	67437643	cg02874908	-
chr11	67437723	67437725	cg20792833	+
chr11	67437819	67437821	cg12535569	-
chr11	67438397	67438399	cg16408081	-
chr11	67438791	67438793	cg23468927	-
chr11	67438836	67438838	cg12044599	-
chr11	67440026	67440028	cg01525879	-
chr11	67440102	67440104	cg01252023	-
chr11	67440127	67440129	cg02222982	-
chr11	67443340	67443342	cg15995296	-
chr11	67443545	67443547	cg20744217	+
chr11	67483682	67483684	cg19528654	+
chr11	68211186	68211188	cg23796243	+
chr11	68371652	68371654	cg00464927	-
chr11	68371764	68371766	cg13738327	+
chr11	68413618	68413620	cg13894813	+
chr11	68509414	68509416	cg10133100	+
chr11	68749065	68749067	cg23968739	+
chr11	68749695	68749697	cg05959989	-
chr11	68762708	68762710	cg14249520	-
chr11	69075529	69075531	cg26828599	+
chr11	69426306	69426308	cg22203628	+
chr11	69446275	69446277	cg17007896	+
chr11	70365194	70365196	cg14999168	-
chr11	70365301	70365303	cg14088196	+
chr11	70365424	70365426	cg25574765	-
chr11	70434494	70434496	cg10395806	+
chr11	70662223	70662225	cg03395558	+
chr11	70826880	70826882	cg26591930	+
chr11	70886118	70886120	cg14791525	-
chr11	71478443	71478445	cg05785753	-
chr11	71478467	71478469	cg03146219	+
chr11	72013536	72013538	cg14705010	-
chr11	72240077	72240079	cg12541049	+
chr11	72240234	72240236	cg10872445	+
chr11	72741436	72741438	cg01380194	-
chr11	72951415	72951417	cg24496021	+
chr11	73147076	73147078	cg15436385	-
chr11	73201395	73201397	cg19502359	-
chr11	73218127	73218129	cg23757899	-
chr11	73646118	73646120	cg24176731	+
chr11	73648916	73648918	cg13361558	+
chr11	73957711	73957713	cg04044120	-
chr11	73970235	73970237	cg13953458	+
chr11	73981109	73981111	cg25429672	+
chr11	74005321	74005323	cg10859442	-
chr11	74008826	74008828	cg19700658	-
chr11	74018808	74018810	cg25941075	-
chr11	74311431	74311433	cg19975933	-
chr11	74311512	74311514	cg25756853	-
chr11	74315325	74315327	cg05832925	-
chr11	74461805	74461807	cg13766864	-
chr11	74633583	74633585	cg00453717	-
chr11	75566078	75566080	cg14140874	-
chr11	75566492	75566494	cg19453665	-
chr11	75566745	75566747	cg11351958	-
chr11	75580055	75580057	cg26583584	-
chr11	76232183	76232185	cg24520862	-
chr11	76550952	76550954	cg20000464	-
chr11	76578655	76578657	cg10433819	+
chr11	76604468	76604470	cg06026468	-
chr11	76669560	76669562	cg20899321	-
chr11	76784704	76784706	cg23884175	+
chr11	77411460	77411462	cg09668344	-
chr11	78081668	78081670	cg26748758	+
chr11	82978605	82978607	cg23271915	-
chr11	86374714	86374716	cg18121003	-
chr11	86513367	86513369	cg27309871	-
chr11	86673627	86673629	cg09416908	-
chr11	86951925	86951927	cg06659209	+
chr11	86951997	86951999	cg26421308	-
chr11	86952117	86952119	cg15890103	-
chr11	86952364	86952366	cg03548035	-
chr11	86952375	86952377	cg22319016	+
chr11	88509084	88509086	cg08292023	+
chr11	88555361	88555363	cg22834542	+
chr11	95282301	95282303	cg08427067	+
chr11	96332679	96332681	cg03044533	-
chr11	96338341	96338343	cg24088496	-
chr11	96384679	96384681	cg25189608	+
chr11	100562285	100562287	cg05494668	+
chr11	101583585	101583587	cg03411507	+
chr11	102361204	102361206	cg26207239	-
chr11	102730026	102730028	cg01766252	+
chr11	102831553	102831555	cg09122096	+
chr11	105045031	105045033	cg05671385	-
chr11	105610555	105610557	cg15603568	+
chr11	105610589	105610591	cg03225817	+
chr11	105610591	105610593	cg04747226	+
chr11	105610594	105610596	cg07972135	+
chr11	107705174	107705176	cg22760287	-
chr11	108538241	108538243	cg19954234	-
chr11	108809395	108809397	cg04514998	-
chr11	110196392	110196394	cg03893663	-
chr11	110199783	110199785	cg14191024	+
chr11	110426396	110426398	cg24504014	-
chr11	111005416	111005418	cg01849093	+
chr11	111378933	111378935	cg19126910	+
chr11	111379840	111379842	cg21923959	+
chr11	111512789	111512791	cg22879515	+
chr11	111512877	111512879	cg13767940	+
chr11	111698260	111698262	cg02051688	+
chr11	111700253	111700255	cg24368962	-
chr11	112157564	112157566	cg15418499	-
chr11	113314425	113314427	cg10788217	-
chr11	113314431	113314433	cg27052403	-
chr11	113314443	113314445	cg27068490	+
chr11	113729129	113729131	cg11067407	-
chr11	114083089	114083091	cg24452821	+
chr11	114173180	114173182	cg07631435	+
chr11	115660314	115660316	cg21540621	-
chr11	115711111	115711113	cg22821289	-
chr11	116770216	116770218	cg08672956	+
chr11	116910586	116910588	cg08195176	+
chr11	117285151	117285153	cg26997966	+
chr11	117313136	117313138	cg11054816	-
chr11	117797146	117797148	cg16764494	-
chr11	117986914	117986916	cg07237926	+
chr11	118213222	118213224	cg17983957	+
chr11	118213226	118213228	cg14190451	+
chr11	118230066	118230068	cg25155064	-
chr11	118304915	118304917	cg24612198	+
chr11	118304959	118304961	cg06164961	+
chr11	118339301	118339303	cg25643644	-
chr11	118342556	118342558	cg07728874	-
chr11	118342614	118342616	cg24841244	-
chr11	118342698	118342700	cg03074244	+
chr11	118344046	118344048	cg05160234	+
chr11	118344094	118344096	cg03254928	+
chr11	118344129	118344131	cg13750061	-
chr11	118344211	118344213	cg07545925	-
chr11	118344396	118344398	cg15880738	+
chr11	118606431	118606433	cg20510012	-
chr11	118609860	118609862	cg04142864	-
chr11	118786653	118786655	cg05587627	+
chr11	118883676	118883678	cg17382048	+
chr11	118895781	118895783	cg18728264	-
chr11	118910898	118910900	cg04075973	+
chr11	118910923	118910925	cg02493211	+
chr11	118911103	118911105	cg20029201	-
chr11	118912169	118912171	cg17260706	-
chr11	118922072	118922074	cg15270353	+
chr11	119266568	119266570	cg24223075	-
chr11	119306719	119306721	cg16971827	+
chr11	120337614	120337616	cg15143809	-
chr11	121482853	121482855	cg11606444	-
chr11	121570170	121570172	cg17232476	-
chr11	121570182	121570184	cg15241519	+
chr11	122116252	122116254	cg17196933	+
chr11	122838762	122838764	cg10977115	+
chr11	122838842	122838844	cg22512531	-
chr11	122856731	122856733	cg07537821	+
chr11	123518726	123518728	cg26678144	-
chr11	124759683	124759685	cg25735305	-
chr11	124761022	124761024	cg08207707	+
chr11	124761321	124761323	cg04044203	-
chr11	124895463	124895465	cg03988533	+
chr11	124898657	124898659	cg03572680	+
chr11	124920978	124920980	cg09657963	-
chr11	125166488	125166490	cg03419885	+
chr11	125904186	125904188	cg23727983	+
chr11	125904510	125904512	cg19792599	+
chr11	125904551	125904553	cg11413039	+
chr11	126310569	126310571	cg02052726	-
chr11	126375353	126375355	cg14698794	+
chr11	126396592	126396594	cg25600823	+
chr11	126416556	126416558	cg19157853	+
chr11	128026838	128026840	cg20093339	+
chr11	128039661	128039663	cg15319576	+
chr11	128290741	128290743	cg19097880	+
chr11	128299484	128299486	cg15339435	-
chr11	128457769	128457771	cg14057644	+
chr11	128467332	128467334	cg07101781	+
chr11	128480739	128480741	cg24662823	-
chr11	128494247	128494249	cg21695395	+
chr11	128497114	128497116	cg26404422	-
chr11	128502432	128502434	cg23514374	-
chr11	128515984	128515986	cg11760500	-
chr11	128518579	128518581	cg04165073	-
chr11	128525554	128525556	cg03295554	-
chr11	128530414	128530416	cg05297666	-
chr11	128549303	128549305	cg23774988	-
chr11	128692401	128692403	cg19296671	+
chr11	128695623	128695625	cg24796554	-
chr11	128696113	128696115	cg01681098	+
chr11	128717064	128717066	cg08825225	-
chr11	128757364	128757366	cg02666257	+
chr11	128766807	128766809	cg04807669	-
chr11	128840226	128840228	cg25893560	+
chr11	129372634	129372636	cg24922129	+
chr11	129374545	129374547	cg04299135	-
chr11	129374609	129374611	cg17692125	+
chr11	129814427	129814429	cg23855879	+
chr11	129861919	129861921	cg09449150	-
chr11	129947821	129947823	cg21494075	+
chr11	130110606	130110608	cg23855986	-
chr11	130114449	130114451	cg05078091	-
chr11	130166646	130166648	cg22110158	-
chr11	130181562	130181564	cg11035519	-
chr11	131911351	131911353	cg07072722	+
chr11	134058396	134058398	cg24490227	-
chr11	134058406	134058408	cg20451986	-
chr11	134058450	134058452	cg02787737	-
chr11	134250890	134250892	cg13255542	+
chr11	134256389	134256391	cg20203469	-
chr11	134256428	134256430	cg19037107	+
chr11	134256469	134256471	cg01692842	+
chr11	134256609	134256611	cg05949667	-
chr11	134524294	134524296	cg07010222	-
chr12	547536	547538	cg03539204	+
chr12	547559	547561	cg23491661	+
chr12	570501	570503	cg10783294	-
chr12	570733	570735	cg01657186	-
chr12	612335	612337	cg11900393	-
chr12	645744	645746	cg24804768	+
chr12	913310	913312	cg22937753	+
chr12	1218097	1218099	cg11119760	+
chr12	1282204	1282206	cg25103419	-
chr12	1533496	1533498	cg20591407	-
chr12	1533712	1533714	cg16017420	-
chr12	1590844	1590846	cg17824906	+
chr12	1592834	1592836	cg16931076	-
chr12	1645901	1645903	cg23385838	+
chr12	1706167	1706169	cg01924292	-
chr12	1796568	1796570	cg05169846	-
chr12	2691991	2691993	cg03731464	-
chr12	2877712	2877714	cg25972924	-
chr12	2879903	2879905	cg12051710	-
chr12	3753408	3753410	cg21723903	-
chr12	3920757	3920759	cg26863534	+
chr12	4272715	4272717	cg22500428	+
chr12	4809224	4809226	cg26162582	+
chr12	4810063	4810065	cg10671668	+
chr12	5946263	5946265	cg00282706	-
chr12	6171831	6171833	cg19815634	-
chr12	6190371	6190373	cg23591536	+
chr12	6190434	6190436	cg12748000	+
chr12	6310853	6310855	cg25268678	+
chr12	6310856	6310858	cg08189171	+
chr12	6310867	6310869	cg20667825	+
chr12	6310869	6310871	cg19998991	+
chr12	6310874	6310876	cg09056845	+
chr12	6310885	6310887	cg03237324	+
chr12	6333359	6333361	cg11268190	-
chr12	6333440	6333442	cg00556515	-
chr12	6333706	6333708	cg09043214	-
chr12	6333787	6333789	cg08418872	-
chr12	6333799	6333801	cg23752651	-
chr12	6333878	6333880	cg14009561	+
chr12	6343429	6343431	cg10589094	-
chr12	6384328	6384330	cg14947547	-
chr12	6434360	6434362	cg17458693	+
chr12	6444418	6444420	cg11384427	-
chr12	6461000	6461002	cg15719903	-
chr12	6555369	6555371	cg00082235	-
chr12	6555705	6555707	cg00363813	-
chr12	6555941	6555943	cg17198308	-
chr12	6556121	6556123	cg00983904	+
chr12	6556163	6556165	cg08875705	+
chr12	6556168	6556170	cg22203219	-
chr12	6556203	6556205	cg23737737	+
chr12	6556257	6556259	cg01979888	-
chr12	6556280	6556282	cg01493517	-
chr12	6620551	6620553	cg25136495	+
chr12	6772423	6772425	cg16352928	+
chr12	6772428	6772430	cg02695343	+
chr12	6772434	6772436	cg10500147	+
chr12	6772457	6772459	cg17213699	+
chr12	6772462	6772464	cg19872463	+
chr12	6774659	6774661	cg20652042	+
chr12	6778868	6778870	cg11429292	+
chr12	6786938	6786940	cg00366435	-
chr12	6789333	6789335	cg05044173	+
chr12	6789618	6789620	cg13512987	+
chr12	6839949	6839951	cg10623198	-
chr12	6839954	6839956	cg00808175	-
chr12	6928845	6928847	cg11831988	+
chr12	6946288	6946290	cg25719851	+
chr12	6946294	6946296	cg15975802	+
chr12	6951042	6951044	cg21249754	+
chr12	6951093	6951095	cg14311559	-
chr12	6951099	6951101	cg26842815	-
chr12	6951204	6951206	cg18634479	+
chr12	6951222	6951224	cg26363363	+
chr12	6951405	6951407	cg19693177	+
chr12	6952945	6952947	cg04234016	-
chr12	7210943	7210945	cg07052231	-
chr12	8123578	8123580	cg12401842	+
chr12	8172401	8172403	cg05817765	+
chr12	8953989	8953991	cg13955347	+
chr12	9064482	9064484	cg19662922	-
chr12	9064793	9064795	cg03539765	+
chr12	9669690	9669692	cg12810837	-
chr12	9758692	9758694	cg07354583	+
chr12	9760798	9760800	cg05590294	+
chr12	9969922	9969924	cg03014680	+
chr12	10030572	10030574	cg11059944	+
chr12	10030608	10030610	cg17469479	+
chr12	10030620	10030622	cg26262442	-
chr12	10030764	10030766	cg20098659	+
chr12	10172243	10172245	cg21249659	-
chr12	10184261	10184263	cg13366774	-
chr12	10307323	10307325	cg09261289	-
chr12	10308012	10308014	cg21474838	+
chr12	10308039	10308041	cg01940139	+
chr12	10312672	10312674	cg15956469	-
chr12	10372633	10372635	cg15368872	-
chr12	10392483	10392485	cg26986871	+
chr12	10601198	10601200	cg20671613	-
chr12	10998624	10998626	cg22791643	+
chr12	11556180	11556182	cg21747310	+
chr12	11607770	11607772	cg25757470	+
chr12	11730071	11730073	cg11375112	+
chr12	11839990	11839992	cg18907610	-
chr12	12069978	12069980	cg27366072	+
chr12	12466168	12466170	cg15429134	-
chr12	12693611	12693613	cg02828785	+
chr12	12785462	12785464	cg10635645	-
chr12	13095613	13095615	cg08399444	-
chr12	14563975	14563977	cg22488164	-
chr12	14774158	14774160	cg19774315	+
chr12	14843337	14843339	cg20967028	+
chr12	14843573	14843575	cg24390871	+
chr12	14843580	14843582	cg15733114	+
chr12	14843590	14843592	cg19532939	-
chr12	14843592	14843594	cg04228042	-
chr12	14843648	14843650	cg00253681	-
chr12	14843652	14843654	cg10047173	-
chr12	14948042	14948044	cg05194864	-
chr12	14960158	14960160	cg22614759	+
chr12	14961768	14961770	cg10925082	+
chr12	14961775	14961777	cg15450139	+
chr12	14961797	14961799	cg00512404	+
chr12	14961969	14961971	cg08251901	-
chr12	14972972	14972974	cg16154629	+
chr12	14981546	14981548	cg01591037	+
chr12	15830345	15830347	cg22969108	-
chr12	16347028	16347030	cg10548102	+
chr12	19107812	19107814	cg26549114	+
chr12	19404385	19404387	cg21330949	+
chr12	19404399	19404401	cg20894640	+
chr12	19404408	19404410	cg14287022	+
chr12	20212785	20212787	cg23655651	-
chr12	20369737	20369739	cg04101351	+
chr12	21941074	21941076	cg27555582	+
chr12	21941815	21941817	cg07780543	+
chr12	22690080	22690082	cg10456459	-
chr12	24895204	24895206	cg16294280	+
chr12	25052533	25052535	cg10150530	-
chr12	25252345	25252347	cg20341582	+
chr12	25458240	25458242	cg21049397	-
chr12	26691645	26691647	cg00997853	-
chr12	26747088	26747090	cg25338454	+
chr12	26935646	26935648	cg21226442	+
chr12	26972161	26972163	cg24957609	-
chr12	27083950	27083952	cg14110969	+
chr12	27243772	27243774	cg26160945	+
chr12	27243831	27243833	cg05171937	+
chr12	28568973	28568975	cg13890972	-
chr12	31618737	31618739	cg22953685	-
chr12	32160072	32160074	cg14200211	-
chr12	32437210	32437212	cg15172966	-
chr12	42085751	42085753	cg27482571	-
chr12	42469582	42469584	cg07303091	+
chr12	42479399	42479401	cg16931707	-
chr12	43832589	43832591	cg02522196	-
chr12	45050636	45050638	cg02332982	+
chr12	45051111	45051113	cg13186327	+
chr12	45051118	45051120	cg13031210	+
chr12	45707663	45707665	cg15251256	-
chr12	45926209	45926211	cg17310654	+
chr12	46368924	46368926	cg09050775	+
chr12	46491783	46491785	cg23815828	+
chr12	46524281	46524283	cg15321306	-
chr12	46831170	46831172	cg22868282	-
chr12	46831542	46831544	cg05728754	-
chr12	47215573	47215575	cg03569637	-
chr12	47216436	47216438	cg05596756	+
chr12	47216587	47216589	cg00037681	-
chr12	47216950	47216952	cg25123566	-
chr12	47706502	47706504	cg05731122	+
chr12	47726119	47726121	cg07170253	+
chr12	47820739	47820741	cg01088404	-
chr12	48148942	48148944	cg02761866	-
chr12	48938999	48939001	cg06821460	+
chr12	49199005	49199007	cg15352562	-
chr12	49230610	49230612	cg03916364	+
chr12	49564984	49564986	cg03187301	+
chr12	49636825	49636827	cg05165862	-
chr12	49647583	49647585	cg17724627	-
chr12	49844292	49844294	cg12506121	+
chr12	49904009	49904011	cg06947913	+
chr12	49956515	49956517	cg08612011	-
chr12	50111030	50111032	cg26795340	+
chr12	50745537	50745539	cg19055828	-
chr12	50987351	50987353	cg20872692	-
chr12	51061752	51061754	cg23314055	+
chr12	51243136	51243138	cg24637417	+
chr12	51323889	51323891	cg10590292	-
chr12	51324080	51324082	cg12353452	-
chr12	51324175	51324177	cg18610205	-
chr12	51324193	51324195	cg06380123	-
chr12	51324303	51324305	cg14556909	-
chr12	51324323	51324325	cg24749672	-
chr12	51324327	51324329	cg08075204	-
chr12	51324466	51324468	cg20306694	-
chr12	51683754	51683756	cg27304952	+
chr12	51684977	51684979	cg15029631	-
chr12	51820973	51820975	cg05238741	+
chr12	51908185	51908187	cg03035704	+
chr12	52007738	52007740	cg15994467	-
chr12	52258435	52258437	cg07166654	+
chr12	52258592	52258594	cg07078225	+
chr12	52258677	52258679	cg15074033	+
chr12	52301485	52301487	cg04123507	-
chr12	52790220	52790222	cg01492330	-
chr12	52790256	52790258	cg13885357	-
chr12	53043980	53043982	cg00491530	-
chr12	53048537	53048539	cg00776080	+
chr12	53103289	53103291	cg07267067	+
chr12	53103353	53103355	cg17818435	-
chr12	53103362	53103364	cg04875514	-
chr12	53185278	53185280	cg00078245	-
chr12	53189574	53189576	cg14110920	-
chr12	53218766	53218768	cg13937905	+
chr12	53927561	53927563	cg08190858	+
chr12	53945039	53945041	cg08803500	-
chr12	53945152	53945154	cg20104341	-
chr12	53945382	53945384	cg04819096	-
chr12	53945868	53945870	cg03239552	+
chr12	53955384	53955386	cg26931862	-
chr12	53982234	53982236	cg10792302	+
chr12	53995692	53995694	cg16600991	+
chr12	53999657	53999659	cg03122669	-
chr12	54015427	54015429	cg26019295	+
chr12	54029764	54029766	cg07687119	-
chr12	54029781	54029783	cg03255182	-
chr12	54030894	54030896	cg00040312	-
chr12	54052234	54052236	cg05408649	-
chr12	54052248	54052250	cg21493516	-
chr12	54060660	54060662	cg03199745	-
chr12	54079749	54079751	cg26407571	-
chr12	54080251	54080253	cg17647091	-
chr12	54259280	54259282	cg19641804	-
chr12	54259306	54259308	cg01856529	-
chr12	54378903	54378905	cg07684775	+
